name,Bahasa/External ID,teks
1606,2,"Perbuatan syirik (menyekutukan Allah) membuat manusia tenggelam dalam kenistaan akhlak dan rohani. Suatu bangsa yang telah terjerumus ke dalam kemusyrikan, tidak pernah diketahui sempat mencapai kemajuan hakiki di bidang akhlak dan kebendaan. Pada hakikatnya semua kejahatan dan keburukan bersumber pada kemusyrikan."
1607,2,"Dengan ayat ini mulai dibahas asas-asas dan peraturan-peraturan perilaku, yang dengan mengamalkannya suatu kaum dapat mempertahankan kekokohan dan kekompakan organisasi mereka, serta menjadikannya terpelihara dan selamat dari perpecahan dan kemunduran. Kedudukan yang pertama dan utama diberikan kepada itikad tauhid Ilahi, dan celaan utama diberikan terhadap kemusyrikan, sebab keyakinan kepada Tuhan Yang Maha Esa merupakan benih yang darinya tumbuh semua sifat terpuji, serta tiadanya iman kepada tauhid merupakan akar semua dosa. Inilah yang merupakan dasar dan asas untuk hukum alam dan peraturan syariat. Bahwa seluruh peraturan syariat adalah berdasarkan pada keyakinan akan keesaan Tuhan, merupakan kenyataan yang sangat jelas, sehingga tidak lagi memerlukan suatu penjelasan apa pun; tetapi hukum alam dan semua kemajuan ilmu pengetahuan pun berdasar pada itu. Sebab, seandainya ada anggapan, bahwa masih banyak tuhan yang lain di samping Tuhan Yang Maha Esa, maka tidak boleh tidak harus diambil kesimpulan, bahwa hukum alam itu lebih dari satu. Tetapi tanpa satu hukum yang tertentu dan seragam, seluruh kemajuan ilmu pengetahuan akan berakhir, sebab semua penemuan yang dibuat oleh ilmu pengetahuan itu disebabkan adanya keyakinan, bahwa memang ada suatu tatatertib yang teratur, terarah, dan tak dapat berubah, meliputi seluruh alam semesta. Perintah penting kedua yang telah dikemukakan dalam ayat ini adalah bertalian dengan perilaku manusia dalam segi akhlak. Kewajibannya terhadap orangtuanya merupakan bagian terpenting, sebab orangtualah yang pertama-tama menjadi sebab terarahnya perhatian manusia kepada Tuhan, dan orangtualah yang bagaikan cermin membayangkan sifat-sifat Tuhan, dan pada diri mereka sifat-sifat itu mendapatkan perwujudan praktis dalam ukuran kecil berupa manusia. Tetapi di mana perintah yang bertalian dengan Tuhan kalimatnya negatip, maka dalam hubungan dengan orangtua perintah itu kalimatnya positip. Manusia diberitahu bahwa, oleh karena tidak mungkin bagi dia membalas karunia-karunia Tuhan, ia sekurang-kurangnya harus menjauhi syirik, tetapi oleh karena dalam hubungan dengan orangtuanya ia mempunyai kemampuan cinta dan kasih-sayang mereka – sekalipun dalam ukuran yang sangat tidak berimbang – ia diberi perintah yang positif untuk berbuat baik dan penuh kasih-sayang terhadap mereka."
1608,2,"Dalam bahasa Arab, kata Uff dipergunakan untuk menyatakan rasa muak dengan bunyi kata dari mulut, dan Nahr dipakai untuk menyatakan rasa muak dengan perbuatan. Dengan menggabungkan kedua kata tersebut, ayat ini hendak mengemukakan, bahwa hendaknya jangan mempergunakan kata-kata keras terhadap ibu-bapak, apalagi berbuat tidak baik terhadap mereka."
1609,2,"Ayat ini dengan suatu perumpamaan yang indah mengajarkan dan menanamkan kasih-sayang terhadap kedua orang tua. Oleh karena cinta-kasih orang tua tidak dapat dibalas dengan sepadan, maka dianjurkan supaya kekurangan dalam hal ini ditutup dengan jalan berdoa bagi mereka. Doa ini menunjukkan, bahwa dalam usia lanjut orangtua memerlukan perlakuan dengan penuh perhatian dan kasih-sayang seperti layaknya anak-anak kecil dijaga dan diperhatikan dalam masa kanak-kanaknya oleh orangtua mereka."
1610,2,"Orang yang tidak mempergunakan anugerah-anugerah Tuhan dengan cara yang baik, sebenarnya tidak bersyukur terhadap-Nya, dan ia yang memboroskan kekayaannya, pada hakikatnya mencari jalan untuk menghindari kewajiban-kewajiban yang terletak di atas pundaknya untuk mempergunakannya dengan cara yang baik."
1611,2,"Ada kalanya kita perlu menahan diri dari memberi bantuan kepada seorang yang nampaknya memerlukan bantuan, karena dikhawatirkan bahwa pemberian bantuan itu akan mendatangkan akibat kurang baik terhadapnya; umpamanya, boleh jadi ia berpencaharian hanya dari meminta-minta, atau ia ketagihan oleh suatu adat kebiasaan yang buruk. Dalam keadaan demikian, katakata penghibur dapat dipergunakan untuk mendatangkan ketenteraman pada hati orang peminta-minta itu."
1612,2,"Orang mukmin hendaknya jangan begitu kikir, sehingga tidak membelanjakan uangnya, sekalipun bila timbul keperluan yang sungguh-sungguh; begitu pula ia tidak boleh menghambur-hamburkan uangnya tanpa dipikir dan tanpa tujuan, sehingga manakala uangnya diperlukan untuk sesuatu keperluan nasional yang sungguh-sungguh, jangan-jangan ia akan menyesal bahwa ia tidak dapat ikut memberi sumbangan untuk maksud itu."
1613,2,"Kedua orangtua yang bakhil – yang tidak memberi pendidikan atau tidak memberi makan dan pakaian yang pantas kepada anak-anak mereka – sebenarnya membantu datangnya kematian jasmani dan akhlak mereka. Ayat ini dengan keras mencela “pembunuhan” yang dilakukan terhadap anak-anak tak berdosa semacam itu; padahal jika anak-anak itu diberi pendidikan yang layak serta diberi kesempatan-kesempatan yang tepat untuk membuat mereka dapat berkembang dengan sempurna, besar kemungkinan mereka akan menjadi anggota masyarakat yang sangat berguna. “Pembunuhan terhadap anak-anak” dapat pula berarti praktek yang diragukan tentang pembatasan kelahiran tanpa guna dan maksud seperti dianjurkan dalam masyarakat modern"
1614,2,"Kata-kata Khit’ dan Khata’ mempunyai arti berbeda. Kalau yang pertama dipergunakan mengenai kesalahan yang disengaja, maka kata yang terakhir dipakai mengenai kesalahan yang disengaja maupun yang tidak disengaja (Aqrab). Di sini Al-Qur’an telah mempergunakan kata yang pertama untuk menegaskan, bahwa pembunuhan terhadap anak-anak merupakan keburukan yang sangat ditentang dan dijauhi oleh fitrat manusia sendiri, dan hanya orang yang kosong dari semua perasaan peri kemanusiaan dapat berbuat demikian."
1615,2,"Perintah yang melarang “pembunuhan terhadap anak-anak” disusul oleh suatu perintah yang sama beratnya, yaitu, yang mengenai pelarangan terhadap perzinahan, sebab perzinahan pun menjadi sebab matinya sejumlah anak-anak yang tak terhitung banyaknya dalam berbagai bentuk. Berbeda dengan perintah Bibel, “engkau tidak boleh melakukan perzinahan,” Al-Qur’an mengatakan, “janganlah kamu mendekati zinah,” yang jelas merupakan perintah yang mempunyai jangkauan lebih luas, yang lebih efektif dan yang lebih dapat diterima oleh akal. Al-Qur’an bukan hanya melarang dan mencela perbuatan zinah sendiri, melainkan berusaha pula menutup semua pintu dan celah yang menjurus kepadanya"
1616,2,"Dalam dua ayat terdahulu telah disinggung dua cara pembunuhan secara tak langsung. Ayat yang sedang dibahas ini membicarakan pembunuhan secara langsung. Setelah si pembunuh dijatuhi hukuman oleh pengadilan yang sah, ahli waris orang yang terbunuh mempunyai hak membuat si pembunuh itu menjalani hukuman mati menurut cara yang sah atau menerima uang darah sebagai pengganti rugi atas kematian orang yang terbunuh itu. Tetapi jika dengan memberi izin membayar uang darah kepada ahli waris akan merugikan kepentingan keamanan umum atau merugikan akhlak, atau jika tuntutan para ahli waris ternyata tidak jujur, maka pengadilan dapat menolak hak pilihan ahli waris itu, dan memerintahkan untuk melaksanakan hukuman mati terhadap si pembunuh. Pada hakikatnya baik ahli waris si terbunuh maupun negara, samasama berhak memberi maaf atau menghukum yang bersalah. Hak negara yang tersebut di atas mengenai hukuman terhadap orang yang bersalah, berlaku untuk semua hal yang bertalian dengan peraturan mengenai penebusan. Kalau dalam bagian pertama ayat ini hak-hak pihak yang dirugikan telah dijamin, maka katakata, “janganlah ia melampui batas dalam pembunuhan itu.” mengandung anjuran untuk kepentingan si pembunuh. Kata-kata ini menunjukkan, bahwa meskipun “jiwa dibayar jiwa” adalah hukum bersifat umum, tetapi ahli waris si terbunuh jangan selamanya mendesak agar perintah itu dilaksanakan secara harfiah. Si pembunuh harus menerima hukuman yang terberat sesuai dengan peraturan, hanya bila pertimbangan-pertimbangan keadilan, keamanan umum atau akhlak menghendaki demikian. Jiwanya dapat diselamatkan dan uang darahnya diterima, jika perbuatan baik itu dapat diharapkan dapat menjurus kepada perbaikan akhlaknya."
1617,2,"Sesudah meletakkan peraturan mengenai hukuman terhadap pembunuhan, yang akibatnya meninggalkan anak-anak yatim pada kedua-dua keluarga baik pada keluarga si pembunuh maupun pada keluarga si terbunuh, Al-Qur’an selanjutnya menetapkan peraturan-peraturan mengenai hak-hak anak-anak yatim. Peraturan yang terpenting di antaranya ialah yang bertalian dengan kekayaan mereka. Kata “janji” (yang berarti kewajiban) telah dipergunakan di sini untuk menekankan, bahwa pengadaan penjagaan yang pantas terhadap kekayaan-kekayaan anak-anak yatim itu bukan merupakan suatu kebaikan terhadap mereka, melainkan merupakan suatu pertanggungjawaban dan kewajiban yang harus dilaksanakan sepenuh-penuhnya dan sejujur-jujurnya."
1618,2,Rahasia kemajuan dan kesejahteraan suatu kaum dalam bidang perniagaan terletak dalam melakukan transaksi perdagangan dan perniagaan dengan jujur dan adil.
1619,2,"Ayat ini mengikis habis sampai ke akar-akarnya semua sumber kecurigaan, yang menurut urutan alami adalah “telinga,” “mata,” dan “hati.” Telinga merupakan saluran pertama yang melaluinya sebagian besar kecurigaan masuk ke dalam pikiran orang. Sebagian besar kecurigaan adalah disebabkan oleh laporan-laporan tidak berdasar yang didengar oleh seseorang mengenai orang lain. Sumber kedua ialah penglihatan. Seseorang melihat orang lain berbuat sesuatu, dan memberinya penafsiran yang salah, dan terbawa pikirannya untuk mencurigai maksud-maksud dan niat-niat orang yang melakukan perbuatan itu. Kecurigaan terakhir dan yang paling rendah ialah yang seseorang menaruh curiga terhadap orang lain, bukan sebagai akibat suatu laporan buruk yang mungkin telah ia dengar, dan bukan pula diakibatkan oleh suatu perbuatan buruk, yang boleh jadi ia sendiri lihat orang itu melakukannya, melainkan oleh karena didorong khayalannya sendiri yang tidak sehat. Jadi bukan hanya jiwa dan harta kekayaan manusia saja yang dinyatakan suci dan tak boleh dilanggar (seperti telah disinggung dalam ayat yang mendahuluinya), tetapi kehormatan manusia mempunyai nilai kudus, dan serangan terhadap kehormatan manusia pun harus pula dipertanggung-jawabkan kelak."
1620,2,"Membanggakan dan menyombongkan diri atas hasil-hasil yang dicapai oleh seseorang bukan saja menunjukkan kedangkalan pikiran orang, tetapi juga mendatangkan kerugian kepada akhlak orang sombong itu, sebab sikap demikian membuatnya menjadi puas dengan apa yang telah dicapainya, hal demikian membawa akibat akan merintangi kemajuan akhlaknya."
1621,2,"Untuk suatu kitab suci yang harus memecahkan segala masalah dan persoalan yang penting-penting, adalah wajar dan menjadi keharusan, supaya kitab itu berulang kali mengupas kembali hal-hal yang bertalian erat dengan suatu masalah pokok. Bila pengulangan itu dimaksudkan untuk mengupas suatu masalah dari sudut yang baru atau untuk membantah suatu tuduhan baru, maka tiada orang yang waras otaknya lagi cerdas pikirannya dapat mengemukakan keberatan terhadap hal demikian."
1622,2,"Jika kata-kata, “Kepada-Nya bertasbih ketujuh langit dan bumi dan apa yang ada di dalamnya,” menunjuk kepada kesaksian bersama yang dikandung oleh seluruh alam mengenai keesaan Tuhan, maka kata-kata, “dan tiada suatu benda pun melainkan bertasbih dengan memuji-Nya,” menunjuk kepada kesaksian yang diberikan oleh segala sesuatu secara perorangan dan secara terpisah mengenai keesaan Dzat Ilahi. Kata-kata yang pertama berarti, bahwa pengaturan dan tatanan indah yang ada di alam semesta, tak ayal lagi menunjukkan, bahwa penciptanya adalah Wujud Tunggal; sedang kata-kata yang tersebut belakangan berarti, bahwa segala sesuatu di alam semesta ini, dalam ruangannya sendiri yang terbatas itu, dan dengan caranya sendiri yang tidak dapat ditiru itu, menampakkan berbagai macam sifat Tuhan. Adalah tutupan dengki dan cemburu, atau tutupan perasaan hormat"
1623,2,"yang palsu dan rasa kebanggaan atas kebangsaan, atau tutupan yang timbul dari kekhawatiran akan kehilangan kedudukan dalam masyarakat, atau berkurangnya penghasilan ataupun tutupan sebagai akibat adat kebiasaan dan kepercayaan lama yang dipegang dengan erat dan asyiknya-lah yang menjadi penghalang bagi orang-orang kafir untuk menerima kebenaran. penghalangpenghalang itulah yang sungguh tidak disadari oleh orang-orang kafir sendiri"
1624,2,"Ayat ini dapat dianggap mengatakan kepada orang-orang kafir, bahwa meskipun seandainya hati mereka menjadi keras seperti besi atau batu atau suatu benda lain semacam itu. Tuhan akan menimbulkan di antara mereka perubahan segar yang kedatangannya Dia takdirkan melalui Rasulullah Saw Atau dapat pula diartikan menjawab keragu-raguan mereka mengenai hari kebangkitan, seperti disebutkan dalam ayat sebelumnya, seraya berkata kepada mereka, bahwa mereka tidak dapat menghindarkan diri dari azab Ilahi, seandainya mereka akan berubah menjadi besi atau batu atau suatu benda keras yang lain."
1625,2,"Ayat ini dapat ditujukan kepada para malaikat, nabi-nabi atau para wali yang oleh sebagian orang disembah layaknya tuhan."
1626,2,"Isyarat ini tertuju kepada azab yang akan mendahului suatu malapetaka, yang meliputi seluruh jagat atau suatu rentetan malapetaka, seperti dinubuatkan oleh para nabi dan juga dalam Al-Qur’an"
1627,2,"Atau artinya mungkin begini: Apakah kenyataan, bahwa bangsabangsa dahulu kala menolak nabi-nabi, dapat menjadi alasan supaya tandatanda selanjutnya jangan dikirim lagi yaitu, penolakan orang-orang dahulu tidak dapat menjadi alasan untuk menahan penampakan tanda-tanda samawi."
1627A,2,"Isyarat di sini tertuju kepada kasyaf yang disebut dalam ayat kedua dalam Surah ini. Dalam kasyaf itu Rasulullah Saw melihat diri beliau mengimami semua nabi lainnya dalam shalat yang dilakukan di Baitul-makdis di Yerusalem, yang merupakan kiblat orang-orang Yahudi. Kasyaf itu mengandung arti bahwa pada suatu ketika di masa yang akan datang, para pengikut nabi-nabi tersebut akan masuk ke haribaan Islam. Inilah yang dimaksud oleh kata-kata “Tuhan engkau telah mengepung orang-orang ini (dengan kebinasaan).” Penyebaran Islam secara meluas akan datang sesudah terjadi bencana-bencana yang akan melanda seluruh dunia seperti telah disinggung dalam ayat 59."
1628,2,"Agaknya “pohon terkutuk” itu adalah kaum Yahudi yang telah berulang kali disebut dalam Al-Qur’an dikutuk oleh Tuhan (QS.5: 14, 61, 65, 79). Kutukan Tuhan telah mengejar-ngejar kaum yang malang ini semenjak Nabi Daud As sampai jaman kita ini. Penafsiran tentang ungkapan ini ditunjang oleh kenyataan, bahwa Surah ini secara istimewa membahas hal ihwal kaum Bani Israil, seperti diisyaratkan oleh nama Surah ini sendiri, ialah, Bani Israil. Kenyataan bahwa ayat ini mulai dengan menyebut kasyaf Rasulullah Saw, dan di dalam kasyaf itu beliau lihat diri beliau mengimami nabi-nabi Bani Israil dalam shalat di Yerusalem – pusat agama Yahudi – memberi dukungan lebih lanjut kepada anggapan, bahwa yang dimaksud oleh “pohon terkutuk” itu adalah kaum Yahudi; Kata Syajarah mengandung pula arti suku bangsa. Ayat ini membahas kasyaf itu, dan juga membahas kaum Yahudi (pohon terkutuk) yang oleh kasyaf ini disinggung secara khusus sebagai “ujian bagi manusia.” Orang-orang Yahudi pada tiap qurun jaman telah menjadi sumber kesengsaraan dan penderitaan bagi umat manusia, terutama bagi umat Islam."
1629,2,Huruf lām antara lain berarti “bersama.” Ungkapan li Ādama dapat pula berarti “bersama Adam.” Sujud di sini berarti ta’at.
1630,2,Kata “kiamat” di sini maksudnya adalah kebangkitan rohani yang dialami oleh tiap orang mukmin ketika keimanannya mencapai titik kesempurnaan sehingga setan tidak lagi berkuasa atas dia.
1631,2,"Apakah setan telah berhasil atau tidak, dalam melaksanakan ancamannya untuk menyesatkan sejumlah besar umat manusia, merupakan soal yang penting dan perlu mendapat jawaban. Satu pandangan yang tergesa-gesa dan tanpa disertai pikiran yang matang mengenai keadaan baik dan buruk di dunia ini, dapat membawa kita kepada kesimpulan yang salah, bahwa keburukan itu mengungguli kebaikan di dunia ini. Tetapi hakikat yang sebenarnya adalah kebalikannya. Seandainya, sebagai misal, semua ucapan pendusta-pendusta terbesar diselidiki secara kritis, maka ucapan-ucapannya yang mengandung kebenaran, jumlahnya akan nampak jauh melebihi ucapanucapannya yang dusta. Demikian pula jumlah orang-orang buruk di dunia ini jauh di bawah jumlah orang-orang baik. Kenyataan bahwa keburukan itu mendapat perhatian begitu besar, justru menjadi bukti bahwa fitrat manusia pada dasarnya baik dan menjadi cemas menyaksikan keburukan bagaimanapun kecilnya. Oleh sebab itu tidak benar untuk beranggapan, bahwa setan telah berhasil dalam melaksanakan ancamannya dalam bentuk kenyataan."
1632,2,"Ayat ini menguraikan tiga macam daya-upaya yang dilakukan oleh putra-putra kegelapan untuk membujuk manusia supaya menjauhi jalan kebenaran: (1) mereka berusaha menakut-nakuti orang-orang miskin dan lemah dengan ancaman akan mempergunakan kekerasan terhadap mereka; (2) mereka mempergunakan tindakan-tindakan yang lebih keras terhadap mereka yang tidak dapat ditakut-takuti dengan cara gertak sambal, ialah, dengan mengadakan persekutuan-persekutuan untuk tujuan melawan mereka dan mengadakan serangan bersama terhadap mereka dengan segala cara; (3) mereka mencoba membujuk orang-orang kuat dan yang lebih berpengaruh dengan tawaran akan menjadikannya pemimpin mereka, asalkan mereka tidak akan membantu lagi pihak kebenaran."
